,sentence_id,sentence,category,sentiment
2307,TFS#5:2,But $500 for a dinner for two that didn't include Wine?,food#prices,negative
2309,TFS#5:4,"Look, the appetizers were really good.",food#quality,positive
2310,TFS#5:5,The entree was also very good.,food#quality,positive
2311,TFS#5:6,"Can't argue about that, but they are clearly over priced.",food#prices,negative
2314,TFS#5:7,What you are paying for is the environment and the name.,restaurant#prices,negative
2315,TFS#5:8,"Yes, the place is classy and beautiful, but they most certainly target the uber whealthy Not the common joe that wants to go all out every once in a while.",ambience#general,positive
2316,TFS#5:8,"Yes, the place is classy and beautiful, but they most certainly target the uber whealthy Not the common joe that wants to go all out every once in a while.",restaurant#prices,negative
2320,TFS#5:12,Which of course is not real Kobe but Wagyu beef.,food#quality,negative
2321,TFS#5:13,Surprised that a place of this caliber would advertise it as Kobe.,restaurant#miscellaneous,negative
2325,TFS#5:17,Bison was quite excellent however.,food#quality,positive
2326,TFS#5:18,Dessert: pure disaster.,food#quality,negative
2327,TFS#5:19,Just not good at all.,food#quality,negative
2328,TFS#5:20,Some Pineapple covered in a glaze of some kind and some pear tart thing Not impressive at all.,food#style_options,negative
2329,TFS#5:20,Some Pineapple covered in a glaze of some kind and some pear tart thing Not impressive at all.,food#quality,negative
2330,TFS#5:21,"I read reviews that called the restaurant too expensive and I thought to myself, but may be it is worth it.",restaurant#prices,negative
2331,TFS#5:21,"I read reviews that called the restaurant too expensive and I thought to myself, but may be it is worth it.",restaurant#general,negative
2334,TFS#5:23,"The Four Seasons has history and it is a sort of landmark of New York City restaurants, but trust me, they will charge you through the nose just so that you can say ""I've been to the four seasons restaurant"".",restaurant#prices,negative
2335,TFS#5:24,"I wanted to go there to see if it was worth it and sadly, curiousity got the best of me and I paid dearly for it.",restaurant#general,negative
2336,TFS#5:24,"I wanted to go there to see if it was worth it and sadly, curiousity got the best of me and I paid dearly for it.",restaurant#prices,negative
2337,TFS#5:25,"All in all, the food was great (except for the dessserts).",food#quality,positive
2338,TFS#5:25,"All in all, the food was great (except for the dessserts).",food#quality,negative
2341,TFS#5:27,"If you are going for the food, it will not be worth it.",food#quality,negative
2343,TFS#5:29,"You would think they would make up for it with service, sadly, no.",service#general,negative
2344,TFS#5:30,"Service was just ok, it is not what you'd expect for $500.",service#general,negative
2345,TFS#5:30,"Service was just ok, it is not what you'd expect for $500.",restaurant#prices,negative
2346,CLF#3:0,Terrible Waste of money.. scammers,restaurant#general,negative
2347,CLF#3:0,Terrible Waste of money.. scammers,restaurant#prices,negative
2348,CLF#3:1,I agree that dining at Casa La Femme is like no other dining experience!,restaurant#general,negative
2350,CLF#3:3,I am actually offended to have spent so much money on such a bad experience.,restaurant#general,negative
2351,CLF#3:3,I am actually offended to have spent so much money on such a bad experience.,restaurant#prices,negative
2352,CLF#3:4,I literally just got back home after visiting Casa La Femme and was so offended by my visit felt it necessary to try and warn other diners who value their money and time.,restaurant#general,negative
2353,CLF#3:4,I literally just got back home after visiting Casa La Femme and was so offended by my visit felt it necessary to try and warn other diners who value their money and time.,restaurant#prices,negative
2355,CLF#3:6,"Our visit their to say the least, was an unpleasant and costly experience!",restaurant#general,negative
2356,CLF#3:6,"Our visit their to say the least, was an unpleasant and costly experience!",restaurant#prices,negative
2357,CLF#3:7,And even more so unpleasant because it was so costly for such an unpleasant experience.,restaurant#general,negative
2358,CLF#3:7,And even more so unpleasant because it was so costly for such an unpleasant experience.,restaurant#prices,negative
2360,CLF#3:9,Although we were told 10-15 minutes and it was more like 45 minutes.,service#general,negative
2361,CLF#3:10,We were ushered to the bar to wait momentarily and upon arrival were so excited.,restaurant#general,positive
2362,CLF#3:11,The place is beautiful!,ambience#general,positive
2363,CLF#3:12,The hostess was very pleasant.,service#general,positive
2364,CLF#3:13,"However, our $14 drinks were were horrible!",drinks#quality,negative
2365,CLF#3:13,"However, our $14 drinks were were horrible!",drinks#prices,negative
2366,CLF#3:14,"Once we finally got a table, despite indicating we wanted an alla carte menu we were pushed into a table that was only price fixed!",service#general,negative
2368,CLF#3:16,Our experience did not ever get any better.,restaurant#general,negative
2369,CLF#3:17,For each course we waited over 1/2 hour to 45 minutes and were never offered a drink.,service#general,negative
2370,CLF#3:18,We also asked for Hooka six times and the waiter kept telling us one minute and never returning with the Hooka.,service#general,negative
2371,CLF#3:19,After the 4th time i asked again and the waiter than said after our dinner.,service#general,negative
2372,CLF#3:20,We asked for beverages and never received them.,service#general,negative
2373,CLF#3:21,We asked for sides which the waiter than admitted that he forgot to put in that part of our order.,service#general,negative
2374,CLF#3:22,My chicken was inedible as there were so many fatty lumps which i had to keep spitting out into my napkin.,food#quality,negative
2375,CLF#3:23,I would not expect this for a $55 dinner.,food#quality,negative
2376,CLF#3:23,I would not expect this for a $55 dinner.,food#prices,negative
2377,CLF#3:24,By the time we finished our dinner we still had not received one beverage NOR hooka!,service#general,negative
2378,CLF#3:25,What we did do was waste 3 hours being trapped in a table waiting and waiting for food and drinks and hooka.. some of which we never received!,service#general,negative
2379,CLF#3:26,The only beverage we did receive was water in dirty glasses!,service#general,negative
2380,CLF#3:27,To top it all off.. the main reason we came to your restaurant was for the belly dancers and missed the first show as we were not seated yet and the 2nd belly dancer only danced at two tables in the back of the restaurant and never made it around to the other half of the restaurant.,service#general,negative
2381,CLF#3:27,To top it all off.. the main reason we came to your restaurant was for the belly dancers and missed the first show as we were not seated yet and the 2nd belly dancer only danced at two tables in the back of the restaurant and never made it around to the other half of the restaurant.,restaurant#miscellaneous,negative
2382,CLF#3:28,"By the time we left our wallets were empy and so were our stomachs AND we missed the show we were supposed to see following our dinner, which would have been acceptable if we got to enjoy the experience of good food and belly dancers!",food#quality,negative
2383,CLF#3:28,"By the time we left our wallets were empy and so were our stomachs AND we missed the show we were supposed to see following our dinner, which would have been acceptable if we got to enjoy the experience of good food and belly dancers!",restaurant#prices,negative
2384,CLF#3:28,"By the time we left our wallets were empy and so were our stomachs AND we missed the show we were supposed to see following our dinner, which would have been acceptable if we got to enjoy the experience of good food and belly dancers!",restaurant#miscellaneous,negative
2385,CLF#3:29,If it seemed possible to do so while there I would have fought my bill since my dinner portion of my meal was inedible!,food#quality,negative
2386,CLF#3:29,If it seemed possible to do so while there I would have fought my bill since my dinner portion of my meal was inedible!,restaurant#prices,negative
2387,CLF#3:30,"I have never left a restaurant feeling as if i was abused, and wasted my hard earned money.",restaurant#general,negative
2388,CLF#3:30,"I have never left a restaurant feeling as if i was abused, and wasted my hard earned money.",restaurant#prices,negative
2389,CLF#3:31,MY husbands birthday and my sons was not as it was intended... and we drove two hours to spend too much money to be treated terribly!,restaurant#general,negative
2390,CLF#3:31,MY husbands birthday and my sons was not as it was intended... and we drove two hours to spend too much money to be treated terribly!,restaurant#prices,negative
2391,CLF#3:31,MY husbands birthday and my sons was not as it was intended... and we drove two hours to spend too much money to be treated terribly!,service#general,negative
2392,CLF#3:32,I wish I COULD be refunded!,restaurant#general,negative
2393,BFC#9:0,Don't go with a larger group than 4! ,restaurant#miscellaneous,negative
2397,BFC#9:4,"At first we were a little taken aback, as this seemed to present a problem, although the restaurant looked fairly empty, but they hastily put the table together for us.",service#general,positive
2399,BFC#9:6,"There was no tap beer that evening, which was a disappointment. ",drinks#style_options,negative
2400,BFC#9:7,"Not much of a selection of bottled beer either, we went with Brahma. ",drinks#style_options,negative
2401,BFC#9:8,The appetizers we ordered were served quickly - an order of fried oysters and clams were delicious but a tiny portion (maybe 3 of each). ,food#quality,positive
2402,BFC#9:8,The appetizers we ordered were served quickly - an order of fried oysters and clams were delicious but a tiny portion (maybe 3 of each). ,food#style_options,negative
2403,BFC#9:8,The appetizers we ordered were served quickly - an order of fried oysters and clams were delicious but a tiny portion (maybe 3 of each). ,service#general,positive
2405,BFC#9:9,"The lobster knuckles (special of the day) were ok, but pretty tasteless.",food#quality,negative
2406,BFC#9:10,"I believe there were 2 shrimp in the ""salt encrusted shrimp"" appetizer. ",food#style_options,negative
2410,BFC#9:14,"She replied ""well it would be more convenient for us if you ordered now, since you are a larger party, and it might get crowded."" ",service#general,negative
2413,BFC#9:17,I had the Thai style Fried Sea Bass...which was very good. ,food#quality,positive
2414,BFC#9:18,"Everyone seemed generally happy with their food, except my brother who had the grilled Mahi Mahi, seemingly drenched in Grapfruit Juice! ",food#quality,positive
2415,BFC#9:18,"Everyone seemed generally happy with their food, except my brother who had the grilled Mahi Mahi, seemingly drenched in Grapfruit Juice! ",food#quality,negative
2416,BFC#9:18,"Everyone seemed generally happy with their food, except my brother who had the grilled Mahi Mahi, seemingly drenched in Grapfruit Juice! ",food#style_options,negative
2417,BFC#9:19,I heard the lobster roll was excellent. ,food#quality,positive
2418,BFC#9:20,"They seemed to continue to rush us along, taking plates without asking if we were done (my sister still had her fork in hand). ",service#general,negative
2419,BFC#9:21,"All in all the food was good - a little on the expensive side, but fresh. ",food#quality,positive
2420,BFC#9:21,"All in all the food was good - a little on the expensive side, but fresh. ",food#prices,negative
2421,BFC#9:22,"Service not the friendliest to our ""large party""! ",service#general,negative
2422,BFC#9:23,Probably would not go back here.,restaurant#general,negative
2423,BG#5:0,Great Indian food,food#quality,positive
2425,BG#5:2,"Food was amazing - I love Indian food and eat it quite regularly, but I can say this is one of the best I've had.",food#quality,positive
2427,BG#5:3,"Very ""normal Indian food"", but done really well.",food#quality,positive
2428,BG#5:4,"I have it a 4 instead of 5 because of the price (just chicken tikka masala - no bread of rice - is $25), which I would expect at a upscale Indian restaurant but this place doesn't have an upscale feel.",restaurant#general,positive
2429,BG#5:4,"I have it a 4 instead of 5 because of the price (just chicken tikka masala - no bread of rice - is $25), which I would expect at a upscale Indian restaurant but this place doesn't have an upscale feel.",restaurant#prices,negative
2430,BG#5:4,"I have it a 4 instead of 5 because of the price (just chicken tikka masala - no bread of rice - is $25), which I would expect at a upscale Indian restaurant but this place doesn't have an upscale feel.",food#prices,negative
2431,BG#5:4,"I have it a 4 instead of 5 because of the price (just chicken tikka masala - no bread of rice - is $25), which I would expect at a upscale Indian restaurant but this place doesn't have an upscale feel.",ambience#general,negative
2432,BG#5:5,"Also, waiters try to push more food on you, like suggest things as if they are complimentary when they actually cost $.",service#general,negative
2433,BG#5:6,I don't appreciate places or people that try to drive up the bill without the patron's knowledge so that was a huge turnoff (more than the price).,service#general,negative
2434,BG#5:6,I don't appreciate places or people that try to drive up the bill without the patron's knowledge so that was a huge turnoff (more than the price).,restaurant#prices,negative
2435,BG#5:7,"But if you're prepared to spend some $ and remember to ask if something they offer is complimentary, then this is the place to go for Indian food",food#quality,positive
2436,BG#5:7,"But if you're prepared to spend some $ and remember to ask if something they offer is complimentary, then this is the place to go for Indian food",restaurant#prices,negative
2437,BG#8:0,One of the BEST,restaurant#general,positive
2438,BG#8:1,"Bukhara Grill, the tagline says it all.. ""INDIAN SPICE RAVE""",restaurant#general,positive
2440,BG#8:3,The lunch buffet is expensive but is deff worth it.,food#prices,negative
2441,BG#8:3,The lunch buffet is expensive but is deff worth it.,food#quality,positive
2443,BG#8:5,We have gone for dinner only a few times but the same great quality and service is given.,service#general,positive
2444,BG#8:5,We have gone for dinner only a few times but the same great quality and service is given.,food#quality,positive
2445,BG#8:6,Bukhara is on my top 5 Indian places in NYC,restaurant#general,positive
2446,DBG#2:0,Wretched and retching,restaurant#general,negative
2449,DBG#2:3,I have never been so disgusted by both food an service.,food#quality,negative
2450,DBG#2:3,I have never been so disgusted by both food an service.,service#general,negative
2451,DBG#2:4,For starters they delivered us someone else's order.,service#general,negative
2453,DBG#2:6,"However, once I received my predictably mediocre order of what Dokebi thinks passes as Korean fair, (sometimes you have to settle when it's your only option), I got through about half my kimchee before I found a piece of random lettuce accompanied by a far more disgusting, slimy, clearly bad piece of fish skin.",food#quality,negative
2454,DBG#2:6,"However, once I received my predictably mediocre order of what Dokebi thinks passes as Korean fair, (sometimes you have to settle when it's your only option), I got through about half my kimchee before I found a piece of random lettuce accompanied by a far more disgusting, slimy, clearly bad piece of fish skin.",food#quality,negative
2456,DBG#2:8,"My main concern was the sanity of the food that was being sent out to myself and others, but I would be lying is I said that as someone who has worked in restaurants since the age of fifteen I was expecting at least a minimal effort on the part of the restaurant to amend the situation.",food#quality,negative
2457,DBG#2:8,"My main concern was the sanity of the food that was being sent out to myself and others, but I would be lying is I said that as someone who has worked in restaurants since the age of fifteen I was expecting at least a minimal effort on the part of the restaurant to amend the situation.",service#general,negative
2458,DBG#2:9,None was made so i hung up.,service#general,negative
2459,DBG#2:10,Less than three minutes passed before I found myself doubled over the toilet.,food#quality,negative
2460,DBG#2:11,"My girlfriend, being slightly more aggressive, and having been equally disgusted causing her to throw out the remainder of her barely eaten meal, called back only to be informed that I was probably wrong and that it was most likely an oyster, and that we were also blacklisted from their restaurant.",food#quality,negative
2461,DBG#2:11,"My girlfriend, being slightly more aggressive, and having been equally disgusted causing her to throw out the remainder of her barely eaten meal, called back only to be informed that I was probably wrong and that it was most likely an oyster, and that we were also blacklisted from their restaurant.",service#general,negative
2464,DBG#2:14,"It wasn't as if this restaurant had any major bragging points before hand, but now it's simply repulsive.",restaurant#general,negative
2465,DBG#2:15,Eat at your own risk.,food#quality,negative
2466,CLF#7:0,Gorgeous place ideal for a romantic dinner,ambience#general,positive
2467,CLF#7:0,Gorgeous place ideal for a romantic dinner,restaurant#miscellaneous,positive
2469,CLF#7:2,I book a gorgeous white organza tent which included a four course prix fix menu which we enjoyed a lot.,food#quality,positive
2470,CLF#7:2,I book a gorgeous white organza tent which included a four course prix fix menu which we enjoyed a lot.,ambience#general,positive
2471,CLF#7:3,The service was spectacular as the waiter knew everything about the menu and his recommendations were amazing!,service#general,positive
2472,CLF#7:3,The service was spectacular as the waiter knew everything about the menu and his recommendations were amazing!,service#general,positive
2473,CLF#7:4,I completely recommend Casa La Femme for any special occasion and to REALLY impress your date.,restaurant#miscellaneous,positive
2474,DBG#7:0,More Williamsburg Garbage,restaurant#general,negative
2477,DBG#7:3,The dishes came out around 5 minutes apart.,service#general,negative
2479,DBG#7:4,"The bibimbap was average, but the stone bowl wasn't even close to sizzling.",food#style_options,negative
2480,DBG#7:5,Too bad I had paid an extra $2 for the stone bowl.,food#prices,negative
2481,DBG#7:6,The nakgi-bokum was horrible.,food#quality,negative
2482,DBG#7:7,Easily the worst stir-fried squid I've ever tasted.,food#quality,negative
2483,DBG#7:8,The sauce tasted more like Chinese fast food than decent Korean.,food#quality,negative
2486,DBG#7:10,The real problem I had with this place was the complete lack of service.,service#general,negative
2488,DBG#7:12,She just nodded and walked off.,service#general,negative
2490,DBG#7:14,"As to my comment about the food, no apology or acknowledgment was made.",service#general,negative
2491,DBG#7:15,My wife had barely touched that mess of a dish.,food#quality,negative
2492,DBG#7:16,We were charged full price.,service#general,negative
2495,ADLT#9:0,Lives up to the hype,restaurant#general,positive
2498,ADLT#9:3,It was well worth the wait.,restaurant#general,positive
2499,ADLT#9:4,The wife had the risotto which was amazing.,food#quality,positive
2500,ADLT#9:5,"It doesn't look appetizing as it's covered in squid ink and it turns your lips and teeth black, but the taste was phenomenal.",food#style_options,negative
2501,ADLT#9:5,"It doesn't look appetizing as it's covered in squid ink and it turns your lips and teeth black, but the taste was phenomenal.",food#quality,positive
2502,ADLT#9:6,The farro salad and the mashed yukon potatoes were also extremely tasty.,food#quality,positive
2503,ADLT#9:6,The farro salad and the mashed yukon potatoes were also extremely tasty.,food#quality,positive
2504,EVPK#4:0,i love margherita pizza – i looove east village pizza,restaurant#general,positive
2505,EVPK#4:0,i love margherita pizza – i looove east village pizza,food#quality,positive
2506,EVPK#4:1,"Love this place, every time we are in the city this is one of the places we always go.",restaurant#general,positive
2508,EVPK#4:3,"The crust has a great bite and a good chew, the sauce is light with a nice acidity to it, the salt from the cheese is great, really heightens the flavor of all the other components.",food#quality,positive
2509,EVPK#4:3,"The crust has a great bite and a good chew, the sauce is light with a nice acidity to it, the salt from the cheese is great, really heightens the flavor of all the other components.",food#quality,positive
2510,EVPK#4:3,"The crust has a great bite and a good chew, the sauce is light with a nice acidity to it, the salt from the cheese is great, really heightens the flavor of all the other components.",food#quality,positive
2511,EVPK#4:4,"Personally I like the margherita pizza better, but they are all good.",food#quality,positive
2512,EVPK#4:4,"Personally I like the margherita pizza better, but they are all good.",food#quality,positive
2513,Z#6:0,Possibly the Most Romantic Restaurant in the City,ambience#general,positive
2514,Z#6:1,"This is undoubtedly my favorite modern Japanese brasserie (that don’t serve sushi), and in my opinion, one of the most romantic restaurants in the city!",restaurant#general,positive
2515,Z#6:1,"This is undoubtedly my favorite modern Japanese brasserie (that don’t serve sushi), and in my opinion, one of the most romantic restaurants in the city!",ambience#general,positive
2517,Z#6:2,"Not only is it an adventure getting to this somewhat hidden spot, once you enter the unmarked wooden doors, the zen and intimate décor will make you feel like you’re no longer in the city.",ambience#general,positive
2518,Z#6:2,"Not only is it an adventure getting to this somewhat hidden spot, once you enter the unmarked wooden doors, the zen and intimate décor will make you feel like you’re no longer in the city.",ambience#general,positive
2519,Z#6:3,"If you’re planning to come here, make sure that your date is someone whom you really like since you’ll be ushered to private booths where there will be no people or food watching (choose the ones on the ground level that have glass ceilings so you may see the stars in the sky!).",ambience#general,positive
2520,Z#6:3,"If you’re planning to come here, make sure that your date is someone whom you really like since you’ll be ushered to private booths where there will be no people or food watching (choose the ones on the ground level that have glass ceilings so you may see the stars in the sky!).",ambience#general,positive
2521,Z#6:4,It’s just you and your date and an occasional cute ‘excuse me’ before the waiter opens the little curtain to your booth!,ambience#general,positive
2522,Z#6:4,It’s just you and your date and an occasional cute ‘excuse me’ before the waiter opens the little curtain to your booth!,service#general,positive
2523,Z#6:5,"My party had the BBE $29 fixe prix menu, which was such a wonderful deal since it also came with a flight of sake!",food#prices,positive
2524,Z#6:5,"My party had the BBE $29 fixe prix menu, which was such a wonderful deal since it also came with a flight of sake!",food#style_options,positive
2526,Z#6:7,We started off with a delightful sashimi amuse bouche.,food#quality,positive
2528,Z#6:9,"I picked the Grilled Black Cod as my entree, which I absolutely devoured while someone commented that the Grilled Salmon dish was better.",food#quality,positive
2529,Z#6:9,"I picked the Grilled Black Cod as my entree, which I absolutely devoured while someone commented that the Grilled Salmon dish was better.",food#quality,positive
2531,Z#6:11,The sake’s complimented the courses very well and is successfully easing me into the sake world.,drinks#quality,positive
2533,Z#6:12,"For desserts, we tried the frozen black sesame mousse (interesting but not extraordinary) and matcha (powdered green tea) and blueberry cheesecake, which was phenomenal.",food#quality,positive
2534,Z#6:13,"Maybe it was the great company (I had friends visiting from Philly – yes, it was not a date this time) or the super reasonable price point, but I just can’t say enough good things about this brasserie.",restaurant#general,positive
2535,Z#6:13,"Maybe it was the great company (I had friends visiting from Philly – yes, it was not a date this time) or the super reasonable price point, but I just can’t say enough good things about this brasserie.",restaurant#prices,positive
2536,Z#6:14,"I don’t usually visit the same establishment more than once, what more twice, but I’ll come to Zenkichi anytime for a quiet, unhurried and memorable dinner.",restaurant#general,positive
2537,Z#6:14,"I don’t usually visit the same establishment more than once, what more twice, but I’ll come to Zenkichi anytime for a quiet, unhurried and memorable dinner.",ambience#general,positive
2538,CLF#6:0,Terrible would be a compliment!,restaurant#general,negative
2539,CLF#6:1,"The service leaves much to be desired, from feeling like you are rushed the place your order, to being ignored the rest of the night.",service#general,negative
2541,CLF#6:3,We paid a fixed pricce but got nothing!!,service#general,negative
2542,CLF#6:4,We never ate because by close to 2 in the monring we were not served and were too upset ad tired to start eating.,service#general,negative
2543,CLF#6:5,"They are extremely rude, not even apologizing for the horrible service we got and handing us a bill well over $500 for some drinks adn their pita bread!",service#general,negative
2544,CLF#6:5,"They are extremely rude, not even apologizing for the horrible service we got and handing us a bill well over $500 for some drinks adn their pita bread!",drinks#prices,negative
2545,CLF#6:5,"They are extremely rude, not even apologizing for the horrible service we got and handing us a bill well over $500 for some drinks adn their pita bread!",food#prices,negative
2546,CLF#6:5,"They are extremely rude, not even apologizing for the horrible service we got and handing us a bill well over $500 for some drinks adn their pita bread!",service#general,negative
2547,CLF#6:6,Stay away,restaurant#general,negative
2548,DBG#6:0,Great Shabu Shabu,food#quality,positive
2550,DBG#6:2,I love it.,restaurant#general,positive
2553,DBG#6:5,"But for the Shabu Shabu, you won't find much better in NY.",food#quality,positive
2555,DBG#6:7,"The meat is fresh, the sauces are great, you get kimchi and a salad free with your meal and service is good too.",food#quality,positive
2556,DBG#6:7,"The meat is fresh, the sauces are great, you get kimchi and a salad free with your meal and service is good too.",food#quality,positive
2557,DBG#6:7,"The meat is fresh, the sauces are great, you get kimchi and a salad free with your meal and service is good too.",service#general,positive
2558,DBG#6:7,"The meat is fresh, the sauces are great, you get kimchi and a salad free with your meal and service is good too.",food#style_options,positive
2559,DBG#6:7,"The meat is fresh, the sauces are great, you get kimchi and a salad free with your meal and service is good too.",food#prices,positive
2560,DBG#6:7,"The meat is fresh, the sauces are great, you get kimchi and a salad free with your meal and service is good too.",food#prices,positive
2561,DBG#1:0,Dokebi gives Williamsburg the right one-two punch of classic Korean food and fusion twists like pork belly tacos.,food#quality,positive
2562,DBG#1:0,Dokebi gives Williamsburg the right one-two punch of classic Korean food and fusion twists like pork belly tacos.,food#quality,positive
2563,DBG#1:0,Dokebi gives Williamsburg the right one-two punch of classic Korean food and fusion twists like pork belly tacos.,food#quality,positive
2564,BHD#1:0,"The hot dogs are good, yes, but the reason to get over here is the fantastic pork croquette sandwich, perfect on its supermarket squishy bun.",food#quality,positive
2565,BHD#1:0,"The hot dogs are good, yes, but the reason to get over here is the fantastic pork croquette sandwich, perfect on its supermarket squishy bun.",food#quality,positive
2566,BHD#1:0,"The hot dogs are good, yes, but the reason to get over here is the fantastic pork croquette sandwich, perfect on its supermarket squishy bun.",food#quality,positive
2569,TR#5:2,The food tasted very good.,food#quality,positive
2570,TR#5:3,The family seafood entree was very good.,food#quality,positive
2571,TR#5:4,The main entree was also very good.,food#quality,positive
2573,TR#5:6,"Price is high but the food is good, so I would come back again.",food#quality,positive
2574,TR#5:6,"Price is high but the food is good, so I would come back again.",food#prices,negative
2575,TR#5:6,"Price is high but the food is good, so I would come back again.",restaurant#general,positive
2576,Z#7:0,This place doesn't make any sense,restaurant#general,negative
2577,Z#7:1,Just want to warn you all - don't waste your time and money.,restaurant#general,negative
2578,Z#7:2,"This place has totally weird decor, stairs going up with mirrored walls - I am surprised how no one yet broke their head or fall off the stairs - mirrored walls make you dizzy and delusional...",ambience#general,negative
2579,Z#7:2,"This place has totally weird decor, stairs going up with mirrored walls - I am surprised how no one yet broke their head or fall off the stairs - mirrored walls make you dizzy and delusional...",ambience#general,negative
2580,Z#7:3,This place is not inviting and the food is totally weird.,ambience#general,negative
2581,Z#7:3,This place is not inviting and the food is totally weird.,food#quality,negative
2582,Z#7:4,The concept of japanese tapas is newly created and clearly doesn't work.,food#style_options,negative
2583,Z#7:5,"The food they serve is not comforting, not appetizing and uncooked.",food#quality,negative
2585,Z#10:0,Good Food,food#quality,positive
2587,Z#10:2,"The food was great and tasty, but the sitting space was too small, I don't like being cramp in a corner.",food#quality,positive
2588,Z#10:2,"The food was great and tasty, but the sitting space was too small, I don't like being cramp in a corner.",ambience#general,negative
2589,Z#10:3,Over all it was a very nice romantic place .,restaurant#general,positive
2590,Z#10:3,Over all it was a very nice romantic place .,ambience#general,positive
2592,P#7:0,Loved it,restaurant#general,positive
2593,P#7:1,A coworker and I tried Pacifico after work a few Fridays and loved it.,restaurant#general,positive
2594,P#7:2,The atmosphere was great.,ambience#general,positive
2595,P#7:3,"The food we ordered was excellent, although I wouldn't say the margaritas were anything to write home about.",food#quality,positive
2598,P#7:5,"I must say I am surprised by the bad reviews of the restaurant earlier in the year, though.",restaurant#general,positive
2600,P#7:7,"Regardless, we'll be back and can't wait to visit in the summer to take advantage of the patio.",ambience#general,positive
2601,P#7:7,"Regardless, we'll be back and can't wait to visit in the summer to take advantage of the patio.",restaurant#general,positive
2602,FF#4:0,Dumbfoundingly Poor,restaurant#general,negative
2603,FF#4:1,"This was, from start to finish, a mind-bogglingly uncomfortable experience.",restaurant#general,negative
2604,FF#4:2,Lexicographers take note: a new and fascinating definition of rudeness is alive and flourishing right here in Brooklyn.,service#general,negative
2605,FF#4:3,The servers at Flatbush Farm appear to have perfected that ghastly technique of making you feel guilty and ashamed for deigning to attract their attention.,service#general,negative
2606,FF#4:4,Polite acknowledgement is out;,service#general,negative
2607,FF#4:5,supercilious scorn is in.,service#general,negative
2608,FF#4:6,"And how many times can you pick up the same perfectly aligned set of napkins, inspect them vapidly and plonk them down in exactly the same place instead of venturing a glance at people who are there to help you make the rent?",service#general,negative
2609,FF#4:7,"A different server enhanced the fun, dumping our entrees in front of us halfway through our appetizer (which was delicious).",service#general,negative
2610,FF#4:7,"A different server enhanced the fun, dumping our entrees in front of us halfway through our appetizer (which was delicious).",food#quality,positive
2611,FF#4:8,"Overall the food quality was pretty good, though I hear the salmon is much better when it hasn't sat cooling in front of the guest.",food#quality,positive
2612,FF#4:8,"Overall the food quality was pretty good, though I hear the salmon is much better when it hasn't sat cooling in front of the guest.",service#general,negative
2613,FF#4:9,"The place has a nice fit-out, some attractive furnishings and, from what I could tell, a reasonable wine list (I was given the food menu when I asked for the carte des vins)",ambience#general,positive
2614,FF#4:9,"The place has a nice fit-out, some attractive furnishings and, from what I could tell, a reasonable wine list (I was given the food menu when I asked for the carte des vins)",ambience#general,positive
2615,FF#4:9,"The place has a nice fit-out, some attractive furnishings and, from what I could tell, a reasonable wine list (I was given the food menu when I asked for the carte des vins)",drinks#style_options,positive
2616,FF#4:9,"The place has a nice fit-out, some attractive furnishings and, from what I could tell, a reasonable wine list (I was given the food menu when I asked for the carte des vins)",service#general,negative
2617,FF#4:10,"At $120 for two people, however, this in no way represents value, unless you're looking to pay by the hour for passive-aggressive torture.",restaurant#prices,negative
2618,FF#4:10,"At $120 for two people, however, this in no way represents value, unless you're looking to pay by the hour for passive-aggressive torture.",restaurant#general,negative
2619,FF#4:10,"At $120 for two people, however, this in no way represents value, unless you're looking to pay by the hour for passive-aggressive torture.",service#general,negative
2620,FF#4:11,"On that scale, it's a world-beater.",restaurant#general,negative
2621,FF#3:0,How is this palce still open?,restaurant#general,negative
2622,FF#3:1,I honestly don't even know where to begin.,restaurant#general,negative
2624,FF#3:3,"We arrived and were seated immediately, which made us both happy.",service#general,positive
2626,FF#3:5,Everything was going good until we got our meals.,restaurant#general,positive
2627,FF#3:5,Everything was going good until we got our meals.,food#quality,negative
2628,FF#3:6,I took one look at the chicken and I was appalled.,food#style_options,negative
2629,FF#3:7,"It was served with skin, over a bed of extremely undercooked spinach and mashed potatoes.",food#style_options,negative
2630,FF#3:7,"It was served with skin, over a bed of extremely undercooked spinach and mashed potatoes.",food#quality,negative
2632,FF#3:9,"I took one bite from the $24 salmon, and I have never, in the 17 years I have been going to restaurants tasted salmon as fishy, as dry, and as bland as the one in Flatbush Farms.",food#quality,negative
2633,FF#3:9,"I took one bite from the $24 salmon, and I have never, in the 17 years I have been going to restaurants tasted salmon as fishy, as dry, and as bland as the one in Flatbush Farms.",food#prices,negative
2634,FF#3:10,"At this point, the waitress comes over and asks us if everything was okay, I was literally so shocked that I was speechless and didn't say anything, and guess what, the waitress WALKED away.",service#general,negative
2635,FF#3:11,"So, I switch with my boyfriend again to see if maybe I could stomach the meat and spinach again, but the spinach was so undercooked that I just could not bite through it.",food#quality,negative
2636,FF#3:12,I couldn't even enjoy the mashed potatoes because it was hidden completely under the chicken and spinach.,food#style_options,negative
2638,FF#3:14,So I decide to report back to the waitress because it was completely inedible.,food#quality,negative
2639,FF#3:15,"Guess what, I waited for TWENTY minutes before she came over and when she finally did, she says, ""oh well, I wish you would have said something earlier"" No apology, nothing.",service#general,negative
